User-ID;ISBN;Book-Rating
79475;0345339703;10
79475;0345339711;10
79475;0345339738;10
79475;034539657X;0
79475;0345465083;0
79475;0425130711;0
79475;0440220602;0
79475;0451160525;0
79475;0452279178;0
79475;0553582755;0
79475;0743436210;8
79506;0140042393;0
79506;0312995423;0
79506;0345353145;0
79506;0345378482;0
79506;0385479565;0
79506;0385504209;10
79506;0451161343;0
79506;0451168615;0
79506;0671670689;0
79506;0671695142;0
79506;0671695169;0
79506;0671729411;0
79506;0671758896;0
79506;0671759329;0
79506;0671759361;0
79506;0671873199;0
79506;0671873202;0
79506;0671873210;0
79506;155874262X;0
79506;1558745157;0
79506;1559029838;0
79527;0425131769;0
79527;0451151259;0
79527;0553566040;0
79527;0671670689;0
79527;0671759345;8
79527;074343627X;8
79556;0099771519;8
79556;0399142851;10
79556;0451163966;0
79556;0552996181;8
79556;0679723161;0
79556;0679785892;8
79556;0749305401;8
79556;0749397543;0
79724;0061031070;7
79724;0345452569;0
79724;0425141233;0
79724;0425180638;5
79724;0440216745;0
79724;0440224764;5
79724;0446600342;7
79724;051511779X;7
79724;0515124893;0
79724;0515135739;6
79724;067189109X;0
79736;0060502258;9
79736;0140067477;7
79736;0142001740;7
79736;0345338588;8
79736;0345370805;5
79736;0385474016;0
79736;0440211263;9
79736;0553274503;8
79736;0553277243;7
79736;0553375407;0
79740;0312288115;0
79740;0312986343;0
79740;0345384369;0
79740;0345404777;0
79740;0345404785;0
79740;0345413873;8
79740;034541389X;0
79740;0345436911;0
79740;0373483694;0
79740;0385504209;7
79740;038550926X;0
79740;0425135020;5
79740;0425137562;7
79740;0425144429;0
79740;0425168298;0
79740;0425177173;8
79740;0425183971;7
79740;0440234743;7
79740;0446350109;0
79740;0446610178;5
79740;0451203895;5
79740;0515121843;5
79740;051512219X;3
79740;0515122491;5
79740;0515125628;5
79740;0515131229;0
79740;0515132020;0
79740;0515132187;0
79740;051513287X;0
79740;0553260111;0
79740;0553264079;0
79740;0553272837;5
79740;0553285785;5
79740;055356773X;5
79740;0553571885;0
79740;0553579754;7
79740;0671021001;7
79740;0671027581;4
79740;0671034057;0
79740;0671568833;6
79740;0671867156;7
79740;0743439740;0
79754;0061031410;0
79754;0425170349;0
79754;0451188454;0
79754;0451454243;0
79754;0553260111;0
79754;0671021001;0
79754;0671027387;6
79754;0671758896;0
79754;0671867156;0
79754;0684801469;9
79754;0684801523;9
79754;0684815451;0
79754;0684835959;0
79854;0140430016;0
79854;0330367358;0
79854;0345370775;9
79854;0440211727;7
79854;0553296124;0
79923;0345384466;4
79923;0375706410;0
79923;0380789019;8
79923;0380973545;0
79923;0380977788;8
79923;0440206154;8
79923;0440219078;0
79923;0440220602;0
79923;0441000916;0
79923;0446607193;0
79923;0553581554;0
79923;0671880314;8
79939;0140067477;0
79939;0345354613;0
79939;0446608890;0
79939;051510566X;0
79939;0515118656;10
79939;0515134384;10
79942;000649840X;0
79942;0060502258;0
79942;0060958022;0
79942;0062502182;0
79942;0091867770;9
79942;0140039589;0
79942;0140185216;8
79942;0140293248;0
79942;0316284955;0
79942;0316780375;0
79942;0345350685;0
79942;0345384466;0
79942;034540288X;0
79942;0385335482;0
79942;0385474016;0
79942;038572179X;0
79942;0425114236;0
79942;0425162443;0
79942;0425172546;0
79942;0440218535;0
79942;0446532231;0
79942;0451166582;7
79942;0451166892;10
79942;0451186923;0
79942;0452282152;0
79942;0553260111;0
79942;0553278355;0
79942;0679731148;0
79942;0684849690;0
79942;0749397543;0
79942;0767902521;0
79942;0804106304;0
79942;0804111359;8
79942;0812570944;9
79942;0971880107;0
79942;1860492592;8
79957;0140257934;0
79957;0140265686;0
79957;0425170349;0
79957;0440221315;0
79957;0440224829;5
79957;0440226430;0
79957;0446607711;0
79957;0743456866;0
79957;1551668912;0
79958;0140298479;7
79958;0142001740;0
79958;0316569321;6
79958;044023722X;9
79958;0452269571;9
79961;0345450728;0
79961;0451192001;9
79961;0451204956;0
79961;0743411250;0
79961;0743457943;0
79961;0743469801;8
79977;0060928336;0
79977;0060976845;0
79977;0142000205;0
79977;0312291639;0
79977;0316693006;5
79977;0345311396;0
79977;0345404793;0
79977;0345452534;5
79977;0375706771;0
79977;0385335482;0
79977;0385497466;7
79977;0385508042;5
79977;038550926X;0
79977;0399148639;5
79977;042510107X;8
79977;0425116840;8
79977;0425143325;7
79977;0440225825;0
79977;0440235596;0
79977;0440236053;0
79977;0446520802;0
79977;0446527793;0
79977;0446531332;5
79977;0446672211;9
79977;0446678457;0
79977;0553263226;5
79977;0553265741;5
79977;0553287737;5
79977;0609804138;0
79977;060980619X;0
79977;0684865742;9
79977;0743237188;0
79977;080213825X;0
79977;0891073906;7
80028;014025448X;0
80028;0345420748;10
80028;0425179672;0
80028;0440212359;0
80028;0553572997;0
80028;0679751602;0
80036;0060502258;0
80036;0060976845;6
80036;0310205719;10
80036;0312195516;8
80036;0446609404;5
80036;0446675059;9
80036;0670880728;0
80036;0671027360;9
80071;0060929871;7
80071;0060932139;0
80071;0316776963;8
80071;0451524934;8
80071;0618002219;9
80071;0618002227;9
80071;0679723161;6
80071;0767902890;9
80075;0380726254;0
80075;0385504209;8
80075;0425147363;0
80075;0449221482;8
80075;0451188489;8
80075;0553580221;0
80075;0971880107;0
80075;3442541751;0
80105;0312243022;7
80105;0385484518;9
80105;044021145X;0
80105;0446676098;8
80105;0671617028;9
80105;067169507X;0
80105;0804114986;9
80202;0140132708;0
80202;0345378490;0
80202;0380012863;0
80202;038079487X;0
80202;0385424736;0
80202;042510107X;0
80202;0425109720;0
80202;0425118703;0
80202;0425122123;0
80202;0425133516;0
80202;0553573136;0
80203;0060173289;0
80203;0060392452;8
80203;0060502258;0
80203;0060976845;0
80203;0140244824;0
80203;0142001821;0
80203;0345361792;10
80203;0345370805;0
80203;0374129983;0
80203;0375504907;0
80203;0375506039;8
80203;0385234104;0
80203;039304016X;7
80203;042511774X;0
80203;042513699X;0
80203;0425167720;0
80203;0440226430;0
80203;0440343194;10
80203;0440414806;0
80203;0446532231;0
80203;0449907481;0
80203;0451191013;0
80203;0452283205;7
80203;0515119202;0
80203;0553268880;10
80203;0671003755;0
80203;0671027387;8
80203;0679744398;10
80203;067976397X;0
80203;067976402X;0
80203;074322535X;6
80203;0804106304;10
80203;0812971043;0
80234;0064471101;0
80234;0345339681;9
80234;0345354613;7
80234;0375702709;0
80234;0425080021;9
80234;0553296124;8
80234;0679781587;0
80266;0316666343;0
80266;0316693006;9
80266;0380731851;0
80266;0425158594;0
80266;055356160X;9
80266;0553801341;0
80266;067102423X;0
80266;0671867156;10
80266;0971880107;0
80323;014016930X;9
80323;0374129983;5
80323;0385475721;8
80323;0440236738;5
80323;0451186923;10
80323;067169507X;0
80323;068484477X;8
80371;0099771519;0
80371;0156027321;0
80371;0380731851;9
80371;0385335482;7
80371;0446608653;0
80371;0671028367;0
80371;0679751602;0
80371;0743225082;8
80453;0345333926;0
80453;0345362861;0
80453;0345370775;0
80453;0345378482;8
80453;0345413350;8
80453;0345413369;0
80453;0345413377;0
80453;0671004107;8
80453;0812509250;0
80453;0812511816;8
80453;0812513711;0
80453;0812517725;7
80453;0812550706;9
80453;0812550757;0
80453;0886777844;0
80516;0375500510;7
80516;0385720106;7
80516;0452282152;9
80516;0671003755;8
80516;0671027360;10
80516;080213825X;5
80538;002542730X;7
80538;0028604199;0
80538;0060502258;0
80538;0060929871;0
80538;0060934417;0
80538;0060934719;0
80538;0060936363;8
80538;0060976845;7
80538;0061020710;0
80538;0140042598;0
80538;014028009X;0
80538;014029628X;8
80538;0142000663;0
80538;0142001805;0
80538;0156027321;8
80538;0156628708;0
80538;0312144075;0
80538;0312274920;9
80538;0312278586;0
80538;0312305060;8
80538;0312422156;0
80538;0312924585;0
80538;0316096199;0
80538;0316666343;8
80538;0316777722;0
80538;0330262130;9
80538;0345313860;0
80538;0345337662;9
80538;0345351525;0
80538;0345354613;0
80538;0345362861;0
80538;0345369947;9
80538;0345387651;0
80538;0345391802;0
80538;0345391810;10
80538;0345417623;8
80538;0375504613;7
80538;0375703861;0
80538;0375725849;10
80538;0375760911;0
80538;0380789019;0
80538;038082101X;8
80538;0380977788;5
80538;0385504209;0
80538;0385722206;8
80538;0385730586;0
80538;0399501487;0
80538;0425147517;0
80538;0440206154;0
80538;0446310786;0
80538;0446365386;0
80538;0449221180;0
80538;0451523377;8
80538;0451524934;10
80538;0452280621;8
80538;0452282152;8
80538;0552128481;0
80538;055321313X;10
80538;0553213148;0
80538;0553213172;0
80538;0553280589;10
80538;0553801341;0
80538;0670031909;8
80538;0671021001;0
80538;0671027360;0
80538;0671742515;0
80538;0671880187;0
80538;0671886665;0
80538;0679723161;0
80538;067976402X;0
80538;0679781587;0
80538;0684801523;8
80538;0684833395;0
80538;0802130208;0
80538;080411109X;0
80538;0894808249;8
80555;0060938455;0
80555;0099771519;9
80555;0316666343;0
80555;0345337662;8
80555;0345362861;0
80555;044651652X;0
80555;0451166892;0
80555;0451169522;8
80555;0451205421;0
80555;0552124753;0
80555;0553572997;6
80555;0671004107;7
80555;0679723110;0
80555;0971880107;6
80642;006101351X;0
80642;0345348036;0
80642;0345387651;0
80642;0380018179;0
80642;0380710811;0
80642;0440131480;7
80642;0440220602;0
80642;0440225701;0
80642;0446359866;0
80642;0446604666;6
80642;0446608955;0
80642;0451124340;0
80642;0451128370;5
80642;0451132378;0
80642;0451153553;7
80642;0451155750;0
80642;0451167317;3
80642;0553272535;0
80642;0553566040;6
80642;0553582364;0
80642;067168390X;9
80642;0671743058;7
80642;074322535X;6
80642;080410946X;0
80642;0812550706;8
80661;0312282990;7
80661;0312990456;0
80661;0316601950;7
80661;0385722206;10
80661;0449910571;0
80661;0451207521;0
80683;0062502182;0
80683;0070212570;0
80683;0140481346;0
80683;0141000198;0
80683;0312195516;0
80683;0316666343;0
80683;0316769487;0
80683;0316776963;10
80683;0345298349;7
80683;0345303067;0
80683;0345370805;0
80683;0345378490;0
80683;0345387651;0
80683;0374100128;0
80683;0375412530;0
80683;0385314744;8
80683;038542017X;0
80683;0385492081;0
80683;0385720955;0
80683;0399501487;10
80683;0413537900;0
80683;0425152251;0
80683;0440180295;7
80683;044021145X;0
80683;0440214041;0
80683;044022165X;0
80683;0440224071;0
80683;0440224675;0
80683;044651652X;0
80683;0446605239;0
80683;0446608955;0
80683;0449003981;0
80683;0449134482;0
80683;0449205878;0
80683;0451160525;0
80683;0451170385;0
80683;0451524934;10
80683;0452260116;0
80683;0452264464;10
80683;0452282829;0
80683;0553099558;0
80683;0553208845;8
80683;055321313X;0
80683;0553569155;0
80683;0553573616;0
80683;0671042858;0
80683;0671250671;0
80683;0671510053;0
80683;0671527215;2
80683;0671534645;0
80683;0671797050;0
80683;0671864173;3
80683;0679720200;7
80683;0679731148;0
80683;0679746048;9
80683;067976397X;0
80683;067976402X;10
80683;0684801523;0
80683;068484267X;0
80683;0684848783;0
80683;0688177751;0
80683;0786862564;0
80683;0804106304;10
80683;080411109X;0
80683;080411868X;0
80683;1573222267;0
80684;0151002290;0
80684;0316780375;0
80684;0345348036;10
80684;0345387651;0
80684;0375727345;0
80684;0385334036;5
80684;0425165566;0
80684;0440211727;0
80684;0440220602;0
80684;0446310786;10
80684;0446394521;7
80684;0446672211;0
80684;0553573209;0
80684;0670844527;7
80684;0671021001;3
80684;0743454146;0
80684;0786868619;0
80690;0156528207;10
80690;0345348036;8
80690;0345354613;6
80690;0373250126;0
80690;0380778556;7
80690;0440414806;0
80690;0449212602;0
80690;0553569058;6
80690;0743418174;7
80692;0316666009;0
80692;0316693200;0
80692;0345368754;6
80692;0345378490;0
80692;0345420438;7
80692;0385497466;0
80692;0399141146;0
80692;0425177173;0
80692;0440184622;9
80692;0451191145;9
80692;0553566032;0
80692;0553572997;0
80692;0553580191;0
80767;0060175966;0
80767;0142000205;0
80767;0142001740;7
80767;0316666343;7
80767;0375726403;0
80767;0385722206;8
80776;0399146253;7
80776;044023722X;0
80776;0446527017;0
80776;0446527033;6
80776;0446606243;0
80776;0451179285;0
80776;0671042262;7
80776;0804106436;0
80810;014038572X;10
80810;0156027321;8
80810;0316284955;0
80810;0345353145;0
80810;0345370775;7
80810;038000321X;0
80810;0385486804;7
80810;0399142282;7
80810;0399146253;5
80810;0399149325;0
80810;0425083837;0
80810;0425100650;0
80810;0425119653;6
80810;0425131769;0
80810;0425157539;0
80810;0425174271;0
80810;0425175405;6
80810;0439136369;0
80810;0440206154;7
80810;0440209803;0
80810;0440225701;5
80810;0440234743;0
80810;044048474X;7
80810;0440998050;10
80810;0446364193;0
80810;0446604801;10
80810;0446611239;0
80810;0449002411;8
80810;0449149676;0
80810;0451202317;8
80810;0515125628;8
80810;0515128600;0
80810;0515130966;9
80810;051513287X;0
80810;0515133302;0
80810;0515135739;9
80810;0553278274;6
80810;0553579606;8
80810;0553582135;10
80810;0553582143;9
80810;0553582526;0
80810;0553582763;0
80810;0553584375;0
80810;0553586122;0
80810;0671002481;7
80810;0671026011;0
80810;0671701231;0
80810;0671864173;9
80810;067976397X;0
80810;0684872153;0
80810;0786890436;0
80810;080410753X;0
80810;1551667010;8
80810;1551668998;0
80810;1551669153;0
80810;1558743669;9
80810;1573226521;0
80820;0060938455;0
80820;0060987561;0
80820;0140293248;0
80820;0141000198;8
80820;031242227X;9
80820;0345361792;0
80820;0345449347;0
80820;0375725849;9
80820;0375760911;5
80820;0385425473;0
80820;0385482388;0
80820;0425147622;0
80820;0446670251;9
80820;0515137111;5
80820;0743225325;0
80820;0743457358;0
80820;0812967240;8
80820;0971880107;0
80820;140003065X;0
80826;0060173289;0
80826;0060199652;8
80826;0070212570;0
80826;0140386645;0
80826;0345361792;10
80826;0345424719;10
80826;0375506276;6
80826;0375703764;0
80826;0385503954;7
80826;0451523377;8
80826;0553212478;0
80837;0061093327;8
80837;0140042598;7
80837;0142001430;0
80837;0440241073;0
80837;0449002411;7
80837;0451176464;0
80837;0451202341;5
80837;0452264464;5
80837;0553574574;7
80837;0743467523;0
80837;140003065X;5
80929;0060928336;0
80929;0060977493;0
80929;0140293248;3
80929;0345354613;9
80929;0440222656;0
80929;0440241162;0
80929;0553582755;0
80929;0743237188;0
80945;0066214122;10
80945;0312306326;5
80945;0312955006;0
80945;0312963297;0
80945;0312979533;9
80945;0312990456;10
80945;0316666343;9
80945;0345353145;7
80945;0345380371;9
80945;034538184X;0
80945;0345391055;0
80945;0380725827;8
80945;0385504209;0
80945;0425125467;0
80945;0425132048;7
80945;0425136191;0
80945;0425161242;9
80945;0425178102;8
80945;0425188787;0
80945;044021145X;0
80945;0440213525;9
80945;044022473X;7
80945;0440225817;7
80945;0440237416;0
80945;0440241537;8
80945;0446343455;0
80945;0446600474;0
80945;0446602612;0
80945;0446604666;9
80945;0446604801;6
80945;0446606189;8
80945;0446607274;0
80945;0446608815;7
80945;0446609145;0
80945;0446667900;7
80945;0449910237;0
80945;0515120456;7
80945;0553260111;9
80945;0553263226;8
80945;0553287737;7
80945;0553572210;0
80945;0553574086;0
80945;0553578316;7
80945;0671001795;0
80945;0671011367;0
80945;0671024094;0
80945;0671026011;7
80945;0671027360;0
80945;0671027387;10
80945;0671028367;0
80945;0671034006;7
80945;0671042262;0
80945;0971880107;0
80954;0446679593;4
80954;055327886X;0
80954;0671527215;7
80954;0684853515;7
80954;0765341972;0
80996;0345404769;8
80996;0345417623;0
80996;0425177351;0
80996;042517736X;8
80996;0446603716;10
81045;002542730X;0
81045;0060391626;0
81045;0060916508;8
81045;0061013315;0
81045;0061031992;0
81045;0140254544;0
81045;0142001740;0
81045;0142001805;0
81045;0156027321;0
81045;0312306326;0
81045;0312422156;0
81045;0312979096;0
81045;0312983271;0
81045;0312995423;10
81045;0345337662;0
81045;0345342968;0
81045;0345361792;0
81045;034543479X;0
81045;0373218397;0
81045;0375760911;0
81045;0380619458;0
81045;0380726254;0
81045;0380817446;0
81045;0385486804;0
81045;0385504209;0
81045;0385508417;9
81045;0425143325;10
81045;0425151867;0
81045;0425167720;0
81045;0439064872;0
81045;0439136369;0
81045;0439404371;0
81045;0440213282;0
81045;0440218535;0
81045;0440220602;0
81045;0440226414;0
81045;0440236673;0
81045;044023722X;0
81045;0446394521;0
81045;0446605484;0
81045;0446606812;0
81045;0446607711;8
81045;0446610038;0
81045;0446611778;0
81045;0446612790;0
81045;0446672211;0
81045;0449217493;0
81045;0451162072;0
81045;0451204530;0
81045;0452269652;0
81045;0515102652;0
81045;0515113328;0
81045;0515120278;10
81045;0515132136;0
81045;0515134384;0
81045;055321313X;0
81045;0553289411;0
81045;055357230X;0
81045;0553580515;0
81045;055358099X;0
81045;0553582364;0
81045;059035342X;0
81045;0671027387;0
81045;0679744398;0
81045;0688177751;0
81045;0743437802;0
81045;0767905385;0
81045;0804105820;0
81045;0804111898;0
81045;0804115761;0
81045;0971880107;0
81064;0425118703;0
81064;0440226406;6
81064;0553572997;8
81064;0553576143;6
81064;0971880107;2
81088;002542730X;0
81088;0060192119;0
81088;0060392452;0
81088;0060930187;0
81088;0060976845;0
81088;006099486X;0
81088;0099387913;0
81088;0142004278;0
81088;0316284955;0
81088;0316776963;0
81088;0345351525;0
81088;0345397819;0
81088;0380789035;0
81088;0385720955;5
81088;038572179X;7
81088;0440234743;0
81088;0449003795;0
81088;0452282152;9
81088;0552998001;0
81088;0552999458;0
81088;0553250426;0
81088;0553250531;0
81088;0553282476;0
81088;0590112899;0
81088;0590660543;0
81088;067976402X;2
81088;0679781587;9
81088;0679785892;7
81088;080410753X;0
81088;0805062971;0
81088;0971880107;0
81088;1400032717;9
81088;1853260010;9
81121;0316769487;10
81121;0399501487;7
81121;044021145X;7
81121;0440214041;0
81121;0441172717;8
81121;0441569595;10
81121;0553562614;9
81121;0684801523;8
81136;0345386108;5
81136;0345417623;6
81136;0425125467;8
81136;0425136191;7
81136;0425140032;0
81136;042518286X;0
81136;044023722X;9
81136;0451156609;7
81136;0451167317;8
81136;0451172817;0
81136;0451183665;7
81136;0553288342;7
81136;0553580221;6
81207;0060928336;0
81207;0060929871;9
81207;0060936231;0
81207;0099747200;0
81207;0316284955;0
81207;0330332775;0
81207;0330367358;7
81207;034536676X;0
81207;0380778556;8
81207;0380973545;0
81207;038542017X;0
81207;0385498802;7
81207;0385722206;8
81207;0425080021;0
81207;0440221595;0
81207;0452280621;0
81207;0452282152;0
81207;0671003755;0
81207;0671880187;6
81207;0679723161;7
81207;068484267X;8
81207;1573228737;0
81216;0061098035;0
81216;0142001740;9
81216;0142001821;8
81216;0345366239;0
81216;0345392825;7
81216;0375412824;0
81216;0380817446;0
81216;0385335482;0
81216;0385336179;6
81216;0385730586;5
81216;042511774X;0
81216;0425155943;0
81216;0425176932;0
81216;042517736X;6
81216;0425179885;0
81216;0446603589;8
81216;0446604402;0
81216;0446605239;0
81216;0446610038;8
81216;055321313X;0
81216;0553295772;7
81216;0553581554;0
81216;0670869902;5
81216;0671016776;0
81216;0671568175;0
81216;0671708635;0
81216;0679442790;0
81216;0679732411;9
81216;0811801802;7
81216;0877017883;7
81227;000649840X;9
81227;0099771519;10
81227;014025448X;0
81227;038079487X;0
81227;0440235596;7
81227;0451209907;0
81227;0786867647;0
81227;0971880107;0
81227;1573229326;0
81249;0060090367;4
81249;0156007754;10
81249;0380820293;8
81249;0446363251;0
81249;0515120456;0
81249;0679735909;8
81249;1573227331;9
81249;1573228214;9
81249;1573229326;9
81263;0060930535;10
81263;0316666343;9
81263;0345413350;10
81263;0345413369;10
81263;0345413377;10
81263;038548951X;10
81263;0440487617;10
81263;0553213105;9
81263;055321313X;8
81263;0553213148;8
81263;0553213156;8
81263;0553213164;8
81263;0553213172;8
81263;0553213180;8
81263;0812550757;10
81263;1400031346;10
81274;0060987103;9
81274;0091867770;0
81274;0140620222;0
81274;0316096199;0
81274;0385494246;0
81274;042511774X;8
81274;043935806X;9
81274;044023722X;0
81274;0449212602;10
81274;0552998486;0
81274;0590112899;10
81274;0590660543;10
81274;0671027360;0
81274;0679724362;0
81274;067976402X;0
81274;080411109X;0
81298;0070212570;0
81298;014025448X;0
81298;0140254544;0
81298;0140257934;0
81298;0316601950;6
81298;0316666343;0
81298;0345353145;0
81298;0345370775;0
81298;0345402871;0
81298;0375727345;8
81298;038542017X;8
81298;044021145X;0
81298;0440211727;0
81298;0440224764;0
81298;0440234743;0
81298;0440236673;0
81298;0440236738;0
81298;044023722X;0
81298;0440944597;5
81298;0446394521;7
81298;0446605239;0
81298;0446608955;0
81298;0451163966;0
81298;0451526341;4
81298;0452282152;0
81298;0452282829;0
81298;0553269631;0
81298;0671000314;0
81298;0671041789;0
81298;0671042858;3
81298;0679746048;0
81298;0684872153;0
81298;080410753X;0
81298;0812570944;0
81298;0842329218;7
81298;0842329242;7
81298;0842329250;7
81298;0842329269;7
81298;0842329277;7
81298;0842329285;7
81298;0842332251;7
81298;084233226X;7
81298;1558746161;5
81298;1559029838;4
81298;1573227331;0
81303;0373218036;9
81303;0425107469;9
81303;0425158594;0
81303;044011585X;0
81303;0440213525;9
81303;0440224780;8
81303;0440224845;8
81303;0446607193;9
81303;0446610542;8
81303;0671749412;9
81318;0060928336;9
81318;0060976845;8
81318;0140298479;8
81318;0312263120;6
81318;0316569321;8
81318;0316666343;2
81318;0316969680;5
81318;0385504209;10
81318;0446531332;7
81318;0446532452;3
81318;0446611085;6
81318;0446611867;5
81318;0446676098;8
81318;0553574574;4
81318;0553582801;4
81318;0671014196;7
81318;0671027360;8
81318;0767905180;8
81318;0767905202;8
81318;0767907817;0
81318;0767912233;7
81324;0312244266;8
81324;0316666343;10
81324;0385334036;7
81324;0440222656;9
81324;0440235596;7
81324;0553801341;6
81333;0312974256;0
81333;0345404793;5
81333;034543479X;0
81333;0446611867;7
81333;0446679593;10
81333;0671004573;10
81368;0060938455;0
81368;0140089225;0
81368;014016930X;0
81368;014131088X;0
81368;015100692X;8
81368;031242227X;0
81368;0312978367;0
81368;0312983271;0
81368;031298328X;0
81368;0312983298;0
81368;038000321X;0
81368;0380731851;6
81368;0385314744;0
81368;038531700X;0
81368;0385504209;8
81368;0440221471;6
81368;0440235162;0
81368;0446612545;0
81368;0449005615;10
81368;0553280414;7
81368;0553284789;0
81368;0553566032;0
81368;0553582143;0
81368;0553584375;0
81368;059035342X;8
81368;0671027360;0
81368;0671741187;0
81368;0679441018;0
81368;0679457526;0
81368;0684848783;0
81368;0684874350;0
81368;0689817851;8
81368;0743224574;0
81368;0743457358;0
81368;0786866845;0
81368;0786868716;10
81368;0804106304;0
81368;0971880107;0
81368;1400032717;9
81370;0312263120;0
81370;0385504209;10
81370;043935806X;0
81370;0451526341;0
81370;0671027387;0
81370;0842329129;0
81370;0842329218;0
81370;0842329242;9
81370;0842329250;0
81370;0842329285;0
81370;0842332278;0
81434;0316769487;8
81434;0385492081;10
81434;0425122123;0
81434;0425170349;0
81434;0425183750;4
81434;0449212602;0
81434;0451208811;8
81434;0553348981;10
81434;0671042858;10
81434;0684853515;0
81459;0380001411;10
81459;0440111811;7
81459;0440207622;0
81459;0515122734;0
81459;0671020293;7
81459;0671758896;0
81459;0671759345;0
81459;0671759361;0
81459;0671873199;0
81459;0671873202;0
81459;0671873210;0
81484;0345417623;10
81484;0385504209;9
81484;038550926X;7
81484;043935806X;10
81484;0446676098;7
81484;0671027360;10
81484;0671027387;8
81484;0679781587;8
81492;0060083948;0
81492;0060505885;0
81492;0060930535;0
81492;0060987529;0
81492;0060987561;0
81492;0061031992;0
81492;0070212570;0
81492;0140067477;0
81492;014028009X;0
81492;0312278586;8
81492;0312284683;0
81492;0312971125;0
81492;0312980159;9
81492;0312983271;0
81492;0316096199;9
81492;0316601950;0
81492;0316666343;9
81492;0345339703;9
81492;0345342968;9
81492;0345378490;0
81492;0345391055;0
81492;0345413865;0
81492;034541389X;0
81492;0345413903;0
81492;0345417623;10
81492;0345422392;0
81492;0345453387;10
81492;0373250142;8
81492;0373483503;0
81492;0373825013;5
81492;0375706771;0
81492;0380002930;0
81492;0380789035;8
81492;0385314698;9
81492;0385479565;0
81492;0385505833;10
81492;0385509456;9
81492;039304016X;0
81492;0399147128;0
81492;0425152499;0
81492;0425162443;0
81492;042518286X;0
81492;0439064872;8
81492;0440202043;0
81492;0440209803;0
81492;0440211727;0
81492;0440222656;0
81492;0440223237;0
81492;0440224071;0
81492;0440224675;0
81492;0440224810;0
81492;044023669X;0
81492;0440944597;0
81492;0440998050;0
81492;0441003257;0
81492;0441010512;0
81492;0441569595;0
81492;0446350109;0
81492;0446356832;0
81492;0446363669;0
81492;0446391301;0
81492;0446602213;0
81492;0446606812;0
81492;0446607207;0
81492;0446608653;0
81492;0446608955;0
81492;0446610542;9
81492;0446610550;0
81492;0446611867;0
81492;0446613266;0
81492;0446672211;0
81492;0446802204;0
81492;0449005836;0
81492;0449911004;0
81492;0451202317;0
81492;0451204948;0
81492;0451408888;0
81492;0452282829;0
81492;0452284295;0
81492;051511054X;0
81492;0515114693;0
81492;0515120618;8
81492;0515125628;10
81492;0515130966;0
81492;0515132020;0
81492;0515132187;0
81492;0525941908;0
81492;0525945938;0
81492;0553268880;0
81492;0553278274;0
81492;0553287303;0
81492;0553294385;0
81492;0553560271;0
81492;0553579606;0
81492;0553582747;0
81492;0553582755;0
81492;0553801341;0
81492;059030271X;0
81492;059035342X;9
81492;0671003755;0
81492;0671004107;0
81492;0671026011;0
81492;0671034022;0
81492;0671568175;0
81492;0671723650;0
81492;0671894455;0
81492;0679446486;0
81492;0679746048;9
81492;067976402X;0
81492;0684832178;0
81492;068484267X;0
81492;0743418174;10
81492;0743418190;0
81492;0765342987;9
81492;0767905180;0
81492;0786868716;0
81492;0786885688;0
81492;080213825X;5
81492;0804111359;0
81492;0842329250;0
81492;0842329269;0
81492;0891073906;0
81492;089480829X;0
81492;0929634063;0
81492;0971880107;0
81492;1400034779;0
81492;1551668653;0
81492;155874262X;0
81492;1558745718;10
81492;157322930X;5
81531;0061098361;0
81531;0425172996;0
81531;0440224853;0
81531;044023669X;0
81531;0446608653;0
81531;0446608890;0
81531;0446611808;0
81531;0446612790;0
81531;0451188489;0
81531;051510566X;0
81531;0515119644;0
81531;0515119784;0
81531;0515130389;0
81531;0515132136;0
81531;0553234811;0
81531;055356160X;0
81531;0553561618;0
81531;0553569058;6
81531;0671003364;0
81531;0743418131;0
81531;0743460529;0
81560;0330267388;8
81560;0345285549;9
81560;0345314255;8
81560;0345317580;7
81560;0345333926;7
81560;0345335287;7
81560;0345335511;9
81560;0345339711;8
81560;0345391810;8
81560;0375826688;8
81560;0380789019;8
81560;0552124753;10
81560;0552128481;9
81560;0552131059;7
81560;0552131067;9
81560;0552134619;9
81560;0552134651;7
81560;0553294385;0
81560;0590112899;8
81560;0590660543;8
81560;0618002227;10
81560;0670030643;9
81560;0670031909;9
81560;0671742515;7
81560;0812511816;8
81560;0812513711;9
81560;0812517725;9
81560;0812548051;9
81560;0812550307;8
81560;0886777631;8
81560;0886777844;7
81578;0060930535;0
81578;0345384350;8
81578;0385490992;8
81578;0425158616;5
81578;0440211727;10
81578;0440214041;10
81597;0316666343;8
81597;0316693235;0
81597;0316693251;0
81597;0316969680;0
81597;0345337662;8
81597;0373484410;0
81597;0380710218;8
81597;0380718340;8
81597;0385334036;0
81597;0385421982;7
81597;0385502532;0
81597;0399141464;0
81597;0399142282;0
81597;0425121631;8
81597;0425126064;8
81597;0425127583;0
81597;0425132048;8
81597;0425137562;8
81597;0425141233;8
81597;0425146413;8
81597;0425147517;0
81597;0425147622;8
81597;0425152898;0
81597;0425154092;8
81597;0425163407;8
81597;0425168298;8
81597;0425169863;8
81597;0440110653;8
81597;0446353957;7
81597;0446364266;7
81597;0446527033;7
81597;0446604232;7
81597;0446605581;7
81597;0446607193;7
